DateDay	Financial Crisis_unscaled	Depression_unscaled	Bailout_unscaled	Mortgage Crisis_unscaled	Wall Street_unscaled	Oil_unscaled	Stock Market_unscaled	Subprime_unscaled	loan_unscaled	core inflation_unscaled	debt_unscaled	Brent_unscaled	WTI_unscaled	metals_unscaled	inflation_unscaled	economics_unscaled	stocks_unscaled	gold_unscaled	silver_unscaled	S&P 500_unscaled
2007-10-13	0	40	0	0	48	68	36	33	79	0	49	60	0	31	68	60	58	89	76	0
2007-10-14	75	48	100	79	48	64	40	16	50	0	64	71	0	29	52	74	46	95	82	0
2007-10-15	0	100	0	0	80	86	77	71	84	0	61	43	68	74	55	100	81	72	83	45
2007-10-16	0	76	0	0	67	90	76	90	73	0	82	49	0	100	67	61	66	84	75	45
2007-10-17	0	70	0	0	81	91	72	71	98	0	70	66	68	87	92	67	90	84	82	45
2007-10-18	0	58	0	0	67	81	60	72	78	0	72	41	35	88	68	78	90	90	86	45
2007-10-19	51	55	0	54	68	85	93	32	79	0	70	46	0	56	77	48	98	95	88	60
2007-10-20	0	54	0	0	74	77	65	47	63	100	49	50	0	38	53	36	44	88	81	18
2007-10-21	75	63	0	0	43	86	53	16	57	0	56	99	0	51	72	62	60	93	85	35
2007-10-22	0	60	0	0	69	75	100	49	73	0	75	65	100	72	53	57	82	84	78	88
2007-10-23	0	66	0	49	57	78	73	49	97	0	79	50	0	52	69	58	83	84	81	55
2007-10-24	0	65	63	100	63	76	70	80	85	0	100	40	0	56	50	50	94	78	73	89
2007-10-25	0	77	0	51	70	79	62	71	71	64	74	40	34	63	67	53	88	82	80	91
2007-10-26	0	64	0	0	69	84	58	11	86	0	72	44	0	50	73	52	87	79	79	0
2007-10-27	0	45	0	0	58	84	72	15	53	0	57	79	0	29	38	38	71	87	99	51
2007-10-28	0	62	0	0	48	84	34	94	56	0	52	97	0	38	84	45	53	84	84	17
2007-10-29	0	75	64	0	65	100	65	30	83	0	91	100	0	73	37	66	100	84	73	79
2007-10-30	0	87	63	50	74	91	76	100	92	63	69	51	0	84	62	73	87	82	76	56
2007-10-31	0	79	66	0	92	93	74	84	100	0	69	51	36	85	57	51	84	73	73	47
2007-11-01	36	80	0	35	100	92	66	54	81	0	90	61	55	99	82	80	98	85	76	14
2007-11-02	36	75	36	0	76	80	76	23	62	0	68	47	27	72	59	82	98	78	65	100
2007-11-03	0	52	0	0	50	81	46	44	74	0	57	73	0	27	39	40	59	85	85	41
2007-11-04	0	77	0	0	49	65	22	64	52	0	46	57	0	42	57	48	78	80	71	20
2007-11-05	0	74	33	32	69	85	40	77	78	0	88	65	0	66	71	96	90	79	67	66
2007-11-06	32	82	0	63	70	81	60	61	84	48	94	67	0	95	90	97	91	84	75	13
2007-11-07	0	89	0	32	64	99	63	35	79	0	77	43	100	100	67	75	76	94	73	90
2007-11-08	100	75	0	0	70	88	74	70	85	0	91	42	0	75	73	87	100	87	77	80
2007-11-09	0	77	0	69	81	95	78	75	82	0	72	56	27	85	76	71	92	93	71	42
2007-11-10	51	59	0	49	31	90	43	32	62	0	65	62	38	32	77	51	76	95	92	40
2007-11-11	0	69	0	49	31	82	60	43	56	0	65	53	0	43	45	48	69	79	67	0
2007-11-12	34	71	0	100	73	89	100	86	77	0	64	78	0	80	61	100	47	79	73	27
2007-11-13	0	75	0	32	78	100	78	41	84	0	64	70	25	72	70	97	95	83	76	26
2007-11-14	0	90	21	21	84	86	55	76	91	0	86	62	16	69	89	80	83	74	65	75
2007-11-15	34	98	67	33	80	92	68	56	100	0	68	60	26	82	64	95	93	76	73	40
2007-11-16	35	75	35	69	60	78	56	75	80	0	84	56	0	78	54	88	95	84	69	14
2007-11-17	0	72	0	49	25	68	38	32	79	0	53	33	0	42	64	36	53	78	78	80
2007-11-18	51	81	0	0	54	84	45	21	52	0	49	94	0	26	38	53	68	79	74	60
2007-11-19	0	66	0	64	69	89	45	56	75	0	82	31	25	59	84	89	59	84	74	52
2007-11-20	33	100	33	98	68	80	75	84	80	0	78	38	0	85	81	68	84	82	74	53
2007-11-21	0	66	37	0	69	75	75	23	60	0	57	100	0	81	60	65	52	77	71	58
2007-11-22	0	46	0	52	16	63	44	22	49	0	36	64	0	33	47	50	60	87	86	0
2007-11-23	0	39	0	0	44	69	56	10	61	0	42	27	0	51	24	29	63	85	100	19
2007-11-24	0	54	0	0	52	66	18	21	60	0	65	48	0	42	32	46	54	87	99	0
2007-11-25	0	73	0	47	35	72	30	31	51	0	55	41	0	41	49	40	64	86	84	77
2007-11-26	63	80	0	31	60	65	53	100	78	0	76	45	0	60	60	70	76	100	86	13
2007-11-27	62	87	61	30	74	77	68	65	87	0	72	61	0	88	71	70	73	79	86	85
2007-11-28	63	87	0	61	79	78	49	73	87	47	67	42	0	60	100	81	85	81	73	38
2007-11-29	32	89	32	0	60	73	48	40	87	0	100	90	0	87	93	83	89	84	71	25
2007-11-30	67	84	100	98	60	66	65	49	77	100	56	60	26	56	93	86	79	84	82	80
2007-12-01	73	61	29	0	40	87	28	46	59	0	58	46	0	35	75	59	86	100	96	20
2007-12-02	73	88	0	0	69	94	21	33	63	0	55	42	0	45	51	50	58	70	87	41
2007-12-03	24	82	39	22	71	98	36	31	87	0	100	62	33	100	71	64	62	86	81	55
2007-12-04	24	84	39	44	68	95	51	66	74	0	93	24	0	46	64	78	67	79	88	41
2007-12-05	0	100	20	44	100	97	38	40	79	0	83	65	33	70	96	68	76	91	71	28
2007-12-06	25	77	100	45	61	87	67	100	84	0	80	76	34	48	38	100	69	73	85	43
2007-12-07	0	91	84	48	72	90	62	81	93	0	81	50	0	72	55	44	75	87	98	30
2007-12-08	37	52	29	0	38	90	35	40	69	0	57	42	0	25	30	44	55	96	100	21
2007-12-09	0	92	59	33	31	83	26	27	52	0	62	60	0	55	51	75	85	100	98	63
2007-12-10	100	81	20	22	60	91	44	94	88	0	74	72	0	75	100	80	66	82	85	83
2007-12-11	25	85	0	44	83	95	59	71	85	0	83	62	33	86	81	86	79	79	84	55
2007-12-12	50	92	20	0	65	92	46	32	84	0	81	53	100	74	55	94	69	89	74	70
2007-12-13	26	83	61	46	76	90	52	32	76	0	65	64	0	82	56	85	84	84	80	100
2007-12-14	0	73	0	24	63	83	52	24	73	0	67	51	36	81	49	92	78	88	92	76
2007-12-15	0	48	30	100	46	87	26	47	61	0	64	47	0	26	62	54	63	95	90	83
2007-12-16	0	67	0	34	47	79	22	27	60	100	68	43	51	26	21	63	88	87	93	21
2007-12-17	26	86	41	23	67	83	48	28	77	0	67	46	0	46	64	59	66	85	81	44
2007-12-18	26	68	0	23	60	87	45	60	92	0	60	55	0	98	64	57	70	81	78	15
2007-12-19	0	79	42	0	73	77	38	48	87	0	67	50	0	76	55	60	75	74	85	45
2007-12-20	0	75	44	25	54	90	36	50	75	0	55	66	0	64	46	50	70	87	95	62
2007-12-21	30	53	0	0	57	78	55	11	86	79	63	72	0	33	50	46	60	84	88	68
2007-12-22	0	54	0	0	38	88	42	38	55	0	58	43	0	29	29	35	41	90	91	48
2007-12-23	0	53	71	0	52	67	26	32	47	0	41	90	0	24	49	34	52	96	96	0
2007-12-24	0	50	0	0	45	84	79	59	48	0	46	36	0	50	28	31	85	90	93	46
2007-12-25	53	54	0	0	38	76	50	38	36	0	46	40	0	21	36	33	100	87	83	30
2007-12-26	0	61	0	0	38	82	57	25	82	0	83	100	0	37	33	33	49	91	96	19
2007-12-27	0	54	0	55	48	74	59	33	92	0	69	59	42	46	30	34	75	83	97	68
2007-12-28	31	52	0	82	54	88	56	22	100	0	60	74	41	63	38	45	81	93	90	52
2007-12-29	0	67	0	36	55	100	47	29	68	0	66	71	0	27	28	50	64	88	90	23
2007-12-30	0	70	0	0	49	84	32	15	61	0	60	73	0	45	6	60	64	82	86	23
2007-12-31	33	46	26	0	53	92	100	18	94	0	81	49	0	31	50	45	61	91	86	37
2008-01-01	0	62	0	37	25	85	11	17	41	0	68	33	0	15	51	44	44	81	91	0
2008-01-02	57	69	0	0	37	88	17	22	76	0	70	66	100	76	31	52	69	86	78	100
2008-01-03	0	82	0	44	46	100	18	37	75	0	89	77	97	41	44	54	57	99	80	21
2008-01-04	0	66	100	22	38	80	20	10	72	0	78	44	0	69	58	55	58	89	77	32
2008-01-05	77	70	35	0	23	90	19	22	65	0	69	61	0	33	85	40	40	91	98	30
2008-01-06	0	80	36	0	36	71	10	45	55	0	56	57	0	29	58	64	67	91	100	76
2008-01-07	0	78	24	65	50	91	16	15	72	0	90	39	47	57	49	61	58	82	90	21
2008-01-08	0	86	0	21	44	86	24	30	70	0	82	48	0	68	39	77	52	82	71	71
2008-01-09	53	81	24	21	57	85	22	50	77	0	85	52	0	83	46	84	77	96	80	51
2008-01-10	0	99	24	0	49	93	16	20	78	0	51	57	46	73	58	65	85	84	85	41
2008-01-11	0	86	25	44	45	85	25	78	68	73	73	86	0	79	53	92	86	86	82	64
2008-01-12	0	56	0	0	32	92	11	44	69	0	79	28	0	25	33	55	57	97	86	0
2008-01-13	0	76	0	31	23	83	7	22	50	0	66	47	0	33	19	52	55	99	95	44
2008-01-14	0	95	0	42	45	81	12	49	83	0	87	100	0	77	47	78	53	90	87	30
2008-01-15	51	90	69	41	56	97	24	58	84	0	63	58	0	73	72	90	67	79	76	79
2008-01-16	0	69	0	21	44	85	25	54	86	0	87	56	91	100	99	91	79	90	83	20
2008-01-17	0	85	47	21	49	83	27	99	73	0	87	57	92	81	96	73	75	92	82	81
2008-01-18	0	67	0	43	49	87	33	20	64	72	84	49	47	52	76	87	71	88	85	31
2008-01-19	0	55	33	0	35	76	20	42	67	0	55	72	0	32	50	56	49	82	70	29
2008-01-20	0	67	0	0	43	92	17	29	50	0	78	52	0	37	33	45	37	86	98	30
2008-01-21	0	53	0	68	50	91	46	37	66	0	61	68	0	84	100	62	40	89	95	22
2008-01-22	50	78	0	100	100	97	100	52	87	0	82	69	44	75	73	92	100	88	79	77
2008-01-23	100	100	23	40	69	88	50	67	93	0	100	94	0	51	31	98	76	98	73	68
2008-01-24	0	85	46	20	54	90	39	29	90	0	85	77	0	93	81	81	79	87	86	68
2008-01-25	0	75	0	0	61	84	35	35	98	0	81	55	93	40	55	77	69	93	82	51
2008-01-26	0	81	33	0	27	72	20	42	73	0	63	53	0	39	27	50	55	88	92	57
2008-01-27	0	82	0	59	40	82	21	28	66	100	75	54	65	40	50	53	49	100	94	29
2008-01-28	50	91	23	41	47	89	28	72	87	0	70	82	0	73	46	77	73	96	90	39
2008-01-29	0	85	45	60	51	87	23	80	94	0	95	48	43	66	85	91	61	81	84	57
2008-01-30	0	69	0	61	66	76	21	100	100	0	69	58	0	51	80	100	74	84	74	58
2008-01-31	0	90	0	0	46	80	21	59	91	69	89	62	0	63	53	89	66	89	83	20
2008-02-01	0	75	54	0	100	83	86	99	90	0	53	100	66	67	44	73	92	84	72	35
2008-02-02	0	58	0	34	65	80	42	63	81	0	58	47	0	22	43	59	87	94	89	98
2008-02-03	0	74	0	69	61	76	48	26	65	0	51	47	0	36	49	57	60	88	88	49
2008-02-04	0	88	18	49	61	83	91	18	88	0	85	55	100	45	45	84	86	77	70	47
2008-02-05	0	83	17	69	57	82	85	94	100	0	100	54	0	51	74	91	89	76	75	66
2008-02-06	48	77	0	23	80	79	100	34	82	0	65	63	31	91	62	88	92	78	77	77
2008-02-07	0	96	35	0	68	80	97	52	91	0	71	44	32	68	33	88	100	84	86	67
2008-02-08	51	97	18	25	76	75	98	64	83	100	70	55	0	51	31	83	96	78	77	71
2008-02-09	0	64	0	34	62	71	65	38	77	0	54	55	0	22	43	79	76	100	86	0
2008-02-10	71	80	0	34	52	79	29	51	76	0	71	75	0	40	33	80	50	97	89	16
2008-02-11	47	95	17	46	73	81	59	76	73	0	74	59	0	57	58	66	92	87	76	22
2008-02-12	47	80	0	0	85	80	60	100	97	0	72	36	0	56	57	91	79	73	71	87
2008-02-13	0	82	17	23	71	78	71	59	76	93	60	68	0	66	74	84	79	80	68	33
2008-02-14	100	82	0	48	65	75	74	45	79	0	60	44	0	81	33	73	96	76	79	81
2008-02-15	0	60	0	0	88	83	64	66	89	0	47	38	0	54	65	75	81	74	74	36
2008-02-16	0	48	0	35	63	70	34	64	64	0	40	65	0	18	63	45	68	89	66	34
2008-02-17	0	57	0	0	54	72	35	26	77	0	72	53	0	32	50	58	61	84	100	85
2008-02-18	52	80	0	50	66	87	79	65	85	0	70	50	34	70	50	91	60	77	83	12
2008-02-19	0	88	0	46	72	92	54	43	91	0	79	86	0	72	64	92	73	74	76	55
2008-02-20	47	88	0	46	67	87	66	93	91	0	80	40	31	74	89	99	73	83	77	54
2008-02-21	95	81	0	91	78	82	70	34	80	94	73	34	31	57	81	67	66	78	70	44
2008-02-22	50	67	0	24	72	79	73	62	79	0	55	60	0	66	61	72	80	81	74	35
2008-02-23	0	58	25	100	53	78	28	74	70	0	68	58	0	22	38	43	36	76	74	48
2008-02-24	70	74	100	34	64	82	36	50	78	0	52	55	46	54	43	52	66	83	85	33
2008-02-25	48	75	17	47	77	100	50	26	95	0	67	69	31	55	72	85	69	79	73	100
2008-02-26	45	89	0	44	77	77	90	57	99	0	80	71	60	67	81	74	71	74	69	53
2008-02-27	47	100	17	68	83	84	61	34	81	93	78	71	31	98	90	100	84	84	78	32
2008-02-28	0	87	0	0	77	90	64	17	73	94	84	80	0	100	81	75	86	74	74	33
2008-02-29	0	80	36	0	57	86	63	45	74	0	72	85	33	77	100	70	80	82	81	94
2008-03-01	21	52	0	0	45	79	42	36	63	0	54	74	0	41	46	52	78	74	90	28
2008-03-02	0	74	0	0	46	72	28	28	67	0	71	35	0	29	56	63	55	78	96	43
2008-03-03	0	81	0	100	67	85	63	31	89	0	75	61	0	67	57	78	78	74	82	47
2008-03-04	14	99	0	41	40	87	43	35	80	0	82	72	0	95	67	77	91	80	80	18
2008-03-05	0	75	32	28	44	72	48	60	80	0	89	60	31	58	56	37	75	82	78	56
2008-03-06	0	62	0	14	54	91	53	43	93	0	92	97	94	78	100	72	64	79	74	38
2008-03-07	0	76	0	15	54	83	55	57	81	0	62	63	0	64	49	89	73	76	76	40
2008-03-08	0	51	0	0	31	75	19	17	66	0	38	67	0	40	45	42	61	74	93	27
2008-03-09	42	62	0	0	50	77	33	72	67	0	52	45	0	37	60	61	43	73	94	14
2008-03-10	14	86	0	43	66	83	55	43	79	0	75	70	31	92	84	87	54	77	78	48
2008-03-11	0	75	16	0	77	96	61	55	81	0	94	64	0	70	69	70	66	68	80	67
2008-03-12	0	88	32	28	76	93	51	48	85	0	81	58	32	65	73	82	81	76	67	67
2008-03-13	0	75	17	15	57	90	52	56	86	0	97	44	64	71	73	76	62	83	87	68
2008-03-14	15	71	35	15	91	86	72	53	82	52	72	73	34	76	85	71	59	97	82	41
2008-03-15	22	77	50	22	36	83	38	38	74	72	61	77	0	47	48	60	52	92	89	57
2008-03-16	22	65	25	22	63	89	40	37	62	0	66	51	0	30	57	59	53	85	86	14
2008-03-17	0	100	100	58	100	90	100	100	89	0	79	92	0	76	73	67	94	100	95	77
2008-03-18	29	89	82	14	100	85	77	86	97	0	83	68	0	77	83	80	100	93	82	58
2008-03-19	60	89	17	45	74	85	91	32	90	100	89	53	100	53	76	67	70	87	77	50
2008-03-20	0	80	18	16	64	84	98	75	100	0	64	64	35	100	81	51	91	90	86	32
2008-03-21	18	58	21	36	72	88	99	47	93	60	73	60	0	64	44	46	67	78	88	49
2008-03-22	0	33	0	24	50	82	32	31	66	0	67	52	54	48	48	51	58	87	91	16
2008-03-23	0	64	0	52	44	81	23	45	59	0	55	55	57	15	63	65	69	94	100	51
2008-03-24	16	69	18	31	57	100	51	67	98	0	100	92	0	46	48	66	78	83	86	82
2008-03-25	100	71	0	43	67	87	54	61	93	0	87	91	0	87	79	100	80	76	84	95
2008-03-26	0	59	49	14	66	85	55	61	71	0	61	54	0	59	66	80	79	77	86	19
2008-03-27	29	74	0	29	72	88	51	62	87	47	89	77	0	84	85	90	75	75	75	39
2008-03-28	0	64	17	15	61	76	49	19	79	0	70	100	34	44	60	72	78	74	75	100
2008-03-29	0	60	0	42	31	74	26	54	67	0	57	74	0	8	65	64	59	86	81	28
2008-03-30	0	85	48	63	36	78	33	45	63	0	71	44	0	37	46	65	76	85	85	41
2008-03-31	27	67	0	55	49	82	54	35	94	0	82	81	0	57	76	86	72	72	76	27
2008-04-01	0	95	42	38	97	81	73	100	95	51	86	69	0	66	54	75	73	93	82	89
2008-04-02	31	87	22	59	88	87	87	66	90	0	88	96	21	84	46	70	84	96	84	70
2008-04-03	0	98	0	20	71	78	76	52	82	0	71	56	0	73	53	70	81	92	85	51
2008-04-04	0	64	69	0	67	73	100	31	84	0	86	98	0	63	47	54	85	90	90	22
2008-04-05	0	66	100	30	49	75	30	68	71	0	54	73	0	43	21	28	54	91	91	31
2008-04-06	0	94	0	30	83	77	61	22	73	0	77	67	0	42	45	47	52	93	78	46
2008-04-07	31	95	43	20	70	80	56	51	83	0	82	70	0	75	41	73	100	84	82	20
2008-04-08	0	100	44	59	85	83	76	66	81	0	76	81	21	87	51	76	83	94	76	100
2008-04-09	63	72	0	59	87	80	68	37	92	0	85	59	0	59	37	93	74	89	97	10
2008-04-10	0	80	66	80	81	71	59	30	82	0	83	52	0	97	56	56	68	80	81	21
2008-04-11	67	78	69	21	57	78	78	39	83	55	56	59	23	74	32	64	77	87	87	32
2008-04-12	47	74	32	88	42	71	43	22	55	0	68	84	0	34	28	61	71	92	86	61
2008-04-13	0	78	0	30	45	75	44	55	81	0	70	61	0	50	38	49	74	94	88	76
2008-04-14	31	98	0	78	96	75	61	44	88	0	75	79	0	82	68	84	87	96	72	49
2008-04-15	31	80	42	0	100	88	76	57	85	0	88	98	21	82	52	87	60	84	81	69
2008-04-16	32	90	0	40	76	88	67	60	84	52	87	67	43	73	65	65	87	85	84	41
2008-04-17	0	89	0	41	91	84	69	85	100	54	80	85	22	53	65	81	75	89	73	53
2008-04-18	69	71	72	43	87	82	75	57	86	0	87	93	24	49	61	84	78	79	77	11
2008-04-19	100	68	0	0	37	90	34	23	58	0	56	77	0	27	63	44	67	96	88	32
2008-04-20	0	74	0	31	24	76	43	0	62	83	64	71	0	18	48	78	70	100	88	64
2008-04-21	62	76	22	59	63	83	56	73	83	52	85	78	43	56	44	66	70	87	83	81
2008-04-22	31	65	0	58	67	97	51	50	87	0	100	95	0	75	100	70	85	79	89	30
2008-04-23	32	79	44	0	72	100	74	67	74	0	72	59	0	54	39	58	67	89	81	61
2008-04-24	0	66	22	100	85	92	77	52	87	0	79	100	22	61	46	77	65	96	85	21
2008-04-25	0	64	24	43	77	83	47	32	79	0	78	53	24	46	51	83	70	91	99	22
2008-04-26	0	80	0	93	68	78	39	23	65	0	60	63	100	30	61	31	61	100	77	32
2008-04-27	0	75	0	0	57	75	36	34	61	0	56	73	0	21	46	50	51	89	100	47
2008-04-28	30	91	21	0	69	83	61	49	93	100	82	60	41	100	71	100	73	86	83	68
2008-04-29	61	87	0	57	74	98	62	93	96	0	100	72	0	57	70	92	93	96	91	49
2008-04-30	0	96	0	0	82	75	95	73	91	0	82	84	0	67	46	91	59	86	80	51
2008-05-01	51	87	0	22	72	63	71	66	86	0	76	55	32	69	100	60	76	88	72	44
2008-05-02	53	73	0	45	57	63	100	55	83	100	77	52	0	64	43	73	75	83	68	77
2008-05-03	0	50	0	65	51	54	37	78	61	0	40	15	0	68	44	62	60	91	75	22
2008-05-04	0	100	0	33	52	51	59	40	74	0	56	23	0	19	73	61	54	93	83	23
2008-05-05	50	97	49	42	94	67	60	64	89	0	85	53	0	53	54	91	67	90	70	14
2008-05-06	0	87	48	0	83	73	65	62	90	0	96	52	30	100	75	73	92	82	67	98
2008-05-07	98	68	49	0	89	70	61	63	84	0	77	77	62	76	60	79	84	79	73	72
2008-05-08	100	79	50	42	84	69	56	51	88	0	80	51	62	53	54	81	69	87	68	43
2008-05-09	0	70	0	22	100	68	85	27	83	0	73	47	100	57	55	57	76	90	65	30
2008-05-10	80	59	79	0	40	62	25	61	77	0	36	50	0	47	18	38	50	92	72	23
2008-05-11	0	57	0	0	35	63	50	21	50	0	64	27	0	14	37	33	43	85	89	23
2008-05-12	0	92	99	0	77	70	60	64	90	0	82	43	0	58	62	73	77	82	78	99
2008-05-13	49	80	0	0	67	66	63	100	88	0	83	50	0	72	79	100	86	86	77	43
2008-05-14	0	78	0	21	69	73	87	38	91	0	78	36	61	76	62	75	76	76	54	29
2008-05-15	50	75	0	21	55	69	71	64	91	47	96	49	0	56	64	78	90	86	59	29
2008-05-16	0	70	0	22	64	68	49	68	79	0	81	31	0	63	71	65	100	70	66	31
2008-05-17	0	61	0	0	35	71	54	21	56	0	72	27	0	38	51	32	79	84	77	23
2008-05-18	0	55	0	100	40	63	39	20	53	0	50	66	0	61	32	61	58	76	83	69
2008-05-19	100	78	50	0	61	71	58	26	87	0	83	39	31	65	52	55	70	75	75	43
2008-05-20	0	70	49	42	67	73	79	38	100	0	100	43	31	67	51	61	98	82	75	71
2008-05-21	0	95	50	0	74	95	64	26	86	0	93	59	63	71	64	75	93	95	72	29
2008-05-22	0	83	51	0	70	100	90	53	93	48	76	62	32	60	38	52	87	84	74	29
2008-05-23	0	66	0	48	67	91	81	87	75	0	70	47	36	84	59	53	94	78	71	49
2008-05-24	0	58	0	0	39	76	44	64	61	78	33	61	0	49	43	46	59	90	78	24
2008-05-25	0	45	0	0	33	72	36	92	57	0	57	70	0	11	52	30	54	100	77	0
2008-05-26	0	69	0	32	41	71	57	39	66	0	38	67	48	23	79	51	46	90	100	66
2008-05-27	0	89	0	21	70	79	73	89	98	0	97	39	63	53	75	61	70	86	67	58
2008-05-28	0	87	100	0	100	85	74	65	92	0	77	100	0	62	49	68	67	80	72	100
2008-05-29	0	70	0	0	70	80	58	0	78	0	75	73	32	58	48	55	68	75	75	15
2008-05-30	0	64	0	46	72	73	43	41	80	0	70	59	68	61	73	50	66	88	70	78
2008-05-31	0	54	0	0	36	65	34	20	67	0	67	49	0	23	40	32	49	83	70	0
2008-06-01	0	74	37	0	26	72	37	34	48	0	56	81	0	13	40	74	68	86	78	43
2008-06-02	0	88	0	44	69	75	43	29	79	0	95	75	32	100	69	91	66	72	88	28
2008-06-03	31	80	23	0	71	79	66	14	80	0	84	65	0	43	100	89	65	77	83	81
2008-06-04	31	77	0	87	57	80	64	43	95	56	69	65	93	74	68	100	56	80	72	40
2008-06-05	0	66	0	90	82	80	61	37	76	0	77	55	0	62	74	73	67	75	70	56
2008-06-06	0	64	0	48	62	95	70	71	79	0	89	91	34	36	63	63	90	82	87	89
2008-06-07	0	71	0	0	43	78	44	0	54	0	78	58	0	40	64	61	48	78	79	22
2008-06-08	100	100	0	0	31	72	34	23	52	0	70	78	0	31	36	70	57	69	98	0
2008-06-09	0	71	24	45	56	91	69	22	82	60	54	81	33	49	72	76	87	77	74	42
2008-06-10	0	72	24	89	72	100	81	37	91	0	87	83	32	51	86	67	66	80	79	28
2008-06-11	0	92	25	0	77	97	61	53	72	0	99	60	33	64	96	91	96	71	73	58
2008-06-12	0	72	0	0	71	92	55	31	80	0	79	61	34	39	94	88	100	76	78	58
2008-06-13	35	49	0	0	54	75	55	0	74	0	92	66	0	41	97	50	53	66	76	93
2008-06-14	0	71	0	0	40	70	56	24	59	0	74	65	0	14	67	45	59	85	81	45
2008-06-15	0	63	0	0	41	68	29	0	57	100	72	63	0	39	95	42	42	84	88	0
2008-06-16	33	64	0	0	80	83	61	30	73	0	73	35	66	44	65	72	64	84	73	100
2008-06-17	0	67	0	46	71	89	53	38	70	60	94	56	33	46	57	63	83	80	86	0
2008-06-18	0	64	0	46	100	93	40	23	81	61	95	54	100	79	81	60	57	86	83	58
2008-06-19	0	50	25	47	88	88	66	100	79	61	100	58	34	53	43	47	77	76	76	73
2008-06-20	0	67	0	100	67	83	56	16	75	0	83	41	36	28	71	57	64	80	81	62
2008-06-21	0	72	0	73	40	88	21	0	59	0	46	64	0	27	42	32	42	85	93	68
2008-06-22	0	60	0	73	28	66	36	0	75	0	74	100	0	18	60	32	55	93	100	68
2008-06-23	0	72	48	45	51	86	80	30	82	60	65	88	33	38	72	77	70	88	84	43
2008-06-24	0	63	49	46	83	80	49	15	100	0	90	95	33	55	99	69	57	84	79	100
2008-06-25	0	89	25	93	77	86	66	23	84	0	97	79	67	62	58	72	61	73	71	72
2008-06-26	33	55	100	0	71	80	85	15	74	0	79	35	0	53	59	44	62	86	87	87
2008-06-27	35	72	53	100	70	77	100	16	75	0	82	68	71	47	74	71	80	76	72	61
2008-06-28	0	79	38	0	36	75	31	23	77	0	59	77	0	35	70	35	55	86	81	87
2008-06-29	0	55	0	73	43	81	46	12	56	0	66	89	0	14	54	94	77	100	98	0
2008-06-30	0	71	0	46	59	83	90	15	87	61	85	67	67	50	62	43	75	73	84	72
2008-07-01	53	94	13	0	86	83	71	50	88	0	77	70	0	55	59	86	88	87	64	25
2008-07-02	0	65	0	42	91	88	86	100	82	0	59	64	0	44	71	74	72	81	71	78
2008-07-03	0	64	0	23	67	74	100	14	74	0	64	69	54	64	52	79	98	92	75	65
2008-07-04	0	48	0	0	56	65	20	39	50	0	48	62	78	23	41	61	52	83	75	40
2008-07-05	0	81	23	36	51	66	36	21	52	0	39	57	0	25	56	62	41	100	83	15
2008-07-06	0	48	0	33	34	71	33	20	36	0	48	52	0	41	23	66	45	88	81	27
2008-07-07	51	84	13	0	60	74	72	36	79	0	98	95	97	54	40	85	79	88	79	76
2008-07-08	51	74	0	20	84	83	71	47	85	0	93	81	0	76	63	58	73	85	74	58
2008-07-09	0	60	0	20	100	85	54	36	71	0	85	75	97	100	37	67	97	82	77	58
2008-07-10	0	95	0	41	77	80	64	49	77	0	98	77	100	67	53	72	75	74	78	43
2008-07-11	56	64	28	44	91	83	76	65	75	0	67	59	0	37	34	60	94	88	83	18
2008-07-12	0	59	20	92	46	66	65	37	58	0	72	59	74	30	57	49	97	89	66	13
2008-07-13	0	85	61	0	69	78	42	96	59	0	49	46	0	49	32	78	51	100	100	13
2008-07-14	51	100	51	100	79	75	62	24	86	0	92	61	0	68	51	87	91	93	69	74
2008-07-15	0	78	13	40	88	89	92	71	100	0	77	61	0	33	68	86	97	94	70	33
2008-07-16	0	97	39	20	84	89	70	60	83	0	88	81	0	76	100	44	90	80	67	100
2008-07-17	53	75	13	42	74	91	79	25	80	0	74	83	98	46	85	80	100	94	87	51
2008-07-18	56	48	14	44	80	99	39	39	62	56	77	56	52	61	43	47	84	84	69	45
2008-07-19	0	62	20	31	64	71	12	19	61	80	64	95	75	61	53	50	68	94	95	13
2008-07-20	0	97	20	32	42	64	22	76	51	0	47	35	0	44	40	73	77	90	76	26
2008-07-21	0	84	13	39	63	90	69	24	75	0	73	80	0	95	56	57	51	74	73	24
2008-07-22	100	89	0	20	93	92	59	70	77	100	87	100	0	82	55	90	90	86	69	32
2008-07-23	50	69	63	40	93	100	69	47	86	0	62	54	0	61	48	80	100	85	68	41
2008-07-24	0	84	26	61	73	99	47	73	84	0	68	59	98	35	64	53	100	80	72	25
2008-07-25	0	69	55	64	79	91	49	13	67	0	73	42	0	42	64	56	72	93	73	80
2008-07-26	0	70	20	0	44	73	18	18	54	0	48	60	0	30	31	58	45	83	73	13
2008-07-27	0	58	80	31	41	66	28	37	57	0	66	71	0	13	31	58	60	83	76	0
2008-07-28	0	64	38	20	65	83	51	59	76	0	71	79	95	50	50	100	88	89	71	41
2008-07-29	49	54	74	0	78	88	72	46	81	0	100	74	0	40	57	96	92	82	67	16
2008-07-30	0	93	100	0	61	96	61	23	81	0	79	63	94	30	50	70	77	81	69	40
2008-07-31	0	68	64	20	76	87	70	48	74	0	70	83	0	59	79	79	75	89	77	25
